Scientific.name;Common.name;count;Plot.number;Year;Month;Day;Survey.site;exuvia.observer.number;Observer..order.number;note
Coenagrionidae;;1;5;2017;Jun;28;Bells Pond;B;2;
Coenagrionidae;;2;6;2017;Jun;28;Bells Pond;A;1;
Lestes;;4;6;2017;Jul;31;Bells Pond;A;1;
Coenagrionidae;;2;7;2017;Jun;28;Bells Pond;A;1;
Lestes;;2;7;2017;Jul;31;Bells Pond;A;1;
Lestes;;2;7;2017;Jul;31;Bells Pond;B;2;
Coenagrionidae;;2;8;2017;Jun;28;Bells Pond;A;1;
Lestes;;1;8;2017;Jul;31;Bells Pond;A;1;
Coenagrionidae;;2;9;2017;Jun;28;Bells Pond;A;1;
Coenagrionidae;;1;9;2017;Jul;31;Bells Pond;A;1;
Sympetrum obtrusum;;1;9;2017;Jul;31;Bells Pond;A;1;
Coenagrionidae;;1;10;2017;Jun;28;Bells Pond;A;1;
Coenagrionidae;;1;10;2017;Jul;31;Bells Pond;A;1;
Sympetrum obtrusum;;1;10;2017;Jul;31;Bells Pond;B;2;
Coenagrionidae;;1;11;2017;Jun;28;Bells Pond;A;2;
;;0;11;2017;Jun;28;Bells Pond;B;1;
Coenagrionidae;;4;12;2017;Jun;28;Bells Pond;A;2;
Epitheca canis;;1;12;2017;Jun;28;Bells Pond;B;1;
Coenagrionidae;;1;12;2017;Jul;31;Bells Pond;B;1;
Sympetrum obtrusum;;1;12;2017;Jul;31;Bells Pond;B;1;
Coenagrionidae;;2;13;2017;Jun;28;Bells Pond;A;2;
;;0;14;2017;Jun;28;Bells Pond;B;1;
Coenagrionidae;;1;14;2017;Jul;31;Bells Pond;B;1;
Coenagrionidae;;1;15;2017;Jun;28;Bells Pond;B;1;
Sympetrum obtrusum;;1;15;2017;Jun;28;Bells Pond;B;1;
Sympetrum obtrusum;;1;15;2017;Jul;31;Bells Pond;B;1;
Coenagrionidae;;1;16;2017;Jun;28;Bells Pond;A;2;
Sympetrum obtrusum;;1;16;2017;Jul;31;Bells Pond;A;2;
Coenagrionidae;;1;16;2017;Jun;28;Bells Pond;B;1;
Sympetrum obtrusum;;1;17;2017;Jul;31;Bells Pond;A;1;
;;0;17;2017;Jun;28;Bells Pond;B;1;
;;0;18;2017;Jun;28;Bells Pond;B;1;
Coenagrionidae;;1;19;2017;Jun;28;Bells Pond;A;2;
Coenagrionidae;;1;19;2017;Jun;28;Bells Pond;B;1;
Coenagrionidae;;5;20;2017;Jun;28;Bells Pond;A;2;
;;0;20;2017;Jun;28;Bells Pond;B;1;
Sympetrum costiferum;;2;1;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;5;1;2017;Aug;1;Bog Pond;B;2;
Lestes;;1;2;2017;Jun;29;Bog Pond;A;1;
Lestes;;1;2;2017;Jun;29;Bog Pond;B;2;
Sympetrum costiferum;;1;3;2017;Aug;1;Bog Pond;A;1;
Lestes;;1;3;2017;Aug;1;Bog Pond;B;2;
Sympetrum costiferum;;1;3;2017;Aug;1;Bog Pond;B;2;
Sympetrum costiferum;;5;4;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;1;4;2017;Aug;1;Bog Pond;B;2;
Sympetrum costiferum;;3;5;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;3;6;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;2;7;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;3;8;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;1;8;2017;Aug;1;Bog Pond;B;2;
Sympetrum costiferum;;5;9;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;3;10;2017;Aug;1;Bog Pond;A;1;
Sympetrum costiferum;;1;11;2017;Aug;1;Bog Pond;A;2;
Sympetrum costiferum;;3;11;2017;Aug;1;Bog Pond;B;1;
Lestes;;1;12;2017;Aug;1;Bog Pond;A;1;
Lestes;;1;12;2017;Aug;1;Bog Pond;B;1;
Sympetrum costiferum;;3;13;2017;Aug;1;Bog Pond;A;2;
Sympetrum costiferum;;3;13;2017;Aug;1;Bog Pond;B;1;
Aeshna interrupta;;1;13;2017;Aug;1;Bog Pond;B;1;
Sympetrum costiferum;;1;14;2017;Aug;1;Bog Pond;A;2;
Sympetrum costiferum;;1;14;2017;Aug;1;Bog Pond;B;1;
Aeshna umbrosa;;1;16;2017;Aug;1;Bog Pond;A;2;
Sympetrum costiferum;;2;17;2017;Aug;1;Bog Pond;B;1;
Sympetrum costiferum;;2;18;2017;Aug;1;Bog Pond;B;1;
Lestes;;1;18;2017;Aug;1;Bog Pond;B;1;
Sympetrum costiferum;;1;19;2017;Aug;1;Bog Pond;A;2;
Lestes;;1;19;2017;Aug;1;Bog Pond;A;2;
Sympetrum costiferum;;2;19;2017;Aug;1;Bog Pond;B;1;
Sympetrum costiferum;;1;20;2017;Aug;1;Bog Pond;B;1;
Coenagrionidae;;4;1;2017;Jun;29;Bowley Pond;A;1;
Aeshna interrupta;;3;1;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;4;1;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;1;1;2017;Jun;29;Bowley Pond;B;2;
Leucorrhinia frigida;;1;1;2017;Jun;29;Bowley Pond;B;2;
Sympetrum costiferum;;2;1;2017;Aug;1;Bowley Pond;B;2;
Coenagrionidae;;2;2;2017;Jun;29;Bowley Pond;A;1;
Aeshna (fragment);;1;2;2017;Jun;29;Bowley Pond;A;1;
Lestes;;1;2;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;1;2;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;5;2;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;1;2;2017;Jun;29;Bowley Pond;B;2;
Leucorrhinia frigida;;1;2;2017;Jun;29;Bowley Pond;B;2;
Coenagrionidae;;5;3;2017;Jun;29;Bowley Pond;A;1;
Coenagrionidae;;1;3;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;2;3;2017;Jun;29;Bowley Pond;B;2;
Aeshna interrupta;;2;3;2017;Aug;1;Bowley Pond;B;2;
Coenagrionidae;;3;4;2017;Jun;29;Bowley Pond;A;1;
Sympetrum costiferum;;1;4;2017;Aug;1;Bowley Pond;A;1;
Sympetrum vicinum;;2;4;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;2;4;2017;Jun;29;Bowley Pond;B;1;
Leucorrhinia frigida;;1;5;2017;Jun;29;Bowley Pond;A;1;
Aeshna interrupta;;1;5;2017;Aug;1;Bowley Pond;A;1;
Sympetrum obtrusum;;7;5;2017;Aug;1;Bowley Pond;A;1;
Leucorrhinia frigida;;1;6;2017;Jun;29;Bowley Pond;A;1;
Libellula quadrimaculata;;1;6;2017;Jun;29;Bowley Pond;A;1;
Lestes;;2;6;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;6;6;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;1;6;2017;Aug;1;Bowley Pond;B;2;
Aeshna interrupta;;2;7;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;4;7;2017;Aug;1;Bowley Pond;A;1;
Aeshna interrupta;;1;7;2017;Aug;1;Bowley Pond;B;2;
Coenagrionidae;;2;8;2017;Jun;29;Bowley Pond;A;1;
Lestes;;1;8;2017;Aug;1;Bowley Pond;A;1;
Aeshna interrupta;;6;8;2017;Aug;1;Bowley Pond;A;1;
Sympetrum costiferum;;3;8;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;5;9;2017;Jun;29;Bowley Pond;A;1;
Sympetrum costiferum;;1;9;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;1;9;2017;Jun;29;Bowley Pond;B;2;
Coenagrionidae;;4;10;2017;Jun;29;Bowley Pond;A;1;
Aeshna interrupta;;1;10;2017;Aug;1;Bowley Pond;A;1;
Coenagrionidae;;1;10;2017;Jun;29;Bowley Pond;B;2;
Coenagrionidae;;2;11;2017;Jun;29;Bowley Pond;A;2;
Coenagrionidae;;2;11;2017;Jun;29;Bowley Pond;B;1;
Coenagrionidae;;2;12;2017;Jun;29;Bowley Pond;A;2;
Aeshna interrupta;;1;12;2017;Aug;1;Bowley Pond;A;2;
Sympetrum costiferum;;1;12;2017;Aug;1;Bowley Pond;A;2;
Sympetrum obtrusum;;1;12;2017;Aug;1;Bowley Pond;A;2;
Coenagrionidae;;1;12;2017;Jun;29;Bowley Pond;B;1;
Aeshna interrupta;;2;12;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;3;12;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;1;13;2017;Jun;29;Bowley Pond;A;2;
Sympetrum costiferum;;1;13;2017;Aug;1;Bowley Pond;A;2;
Coenagrionidae;;1;13;2017;Jun;29;Bowley Pond;B;1;
Sympetrum costiferum;;2;13;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;1;14;2017;Jun;29;Bowley Pond;A;2;
Lestes;;1;14;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;1;14;2017;Aug;1;Bowley Pond;B;1;
Leucorrhinia frigida;;1;15;2017;Jun;29;Bowley Pond;A;2;
Aeshna interrupta;;1;15;2017;Aug;1;Bowley Pond;A;2;
Lestes;;1;15;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;4;15;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;3;16;2017;Jun;29;Bowley Pond;A;2;
Coenagrionidae;;2;16;2017;Jun;29;Bowley Pond;B;1;
Sympetrum costiferum;;2;16;2017;Aug;1;Bowley Pond;B;1;
Sympetrum obtrusum;;1;16;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;3;17;2017;Jun;29;Bowley Pond;A;2;
Coenagrionidae;;3;17;2017;Jun;29;Bowley Pond;B;1;
Lestes;;1;17;2017;Aug;1;Bowley Pond;B;1;
Aeshna interrupta;;1;17;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;2;17;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;1;18;2017;Jun;29;Bowley Pond;B;1;
Aeshna interrupta;;1;18;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;2;18;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;1;19;2017;Aug;1;Bowley Pond;A;2;
Aeshna interrupta;;1;19;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;1;19;2017;Aug;1;Bowley Pond;B;1;
Coenagrionidae;;1;20;2017;Jun;29;Bowley Pond;A;2;
Coenagrionidae;;2;20;2017;Aug;1;Bowley Pond;A;2;
Sympetrum costiferum;;1;20;2017;Aug;1;Bowley Pond;A;2;
Aeshna interrupta;;1;20;2017;Aug;1;Bowley Pond;B;1;
Sympetrum costiferum;;1;20;2017;Aug;1;Bowley Pond;B;1;
Aeshna constricta;;5;3;2017;Jul;31;John Archies Pond;A;2;
Lestes;;1;3;2017;Jul;31;John Archies Pond;A;2;
Lestes;;1;3;2017;Jul;31;John Archies Pond;B;2;
Aeshna constricta;;3;4;2017;Jul;31;John Archies Pond;A;1;
Aeshna constricta;;1;4;2017;Jul;31;John Archies Pond;B;2;
Aeshna constricta;;1;5;2017;Jul;31;John Archies Pond;B;2;
Aeshna constricta;;3;12;2017;Jul;31;John Archies Pond;B;1;
;;0;13;2017;Jul;31;John Archies Pond;A;2;
Aeshna constricta;;2;13;2017;Jul;31;John Archies Pond;B;1;
Lestes;;2;15;2017;Jun;28;John Archies Pond;A;2;
Lestes;;2;15;2017;Jul;31;John Archies Pond;A;2;
Aeshna constricta;;3;16;2017;Jul;31;John Archies Pond;A;2;
Lestes;;2;16;2017;Jun;28;John Archies Pond;B;1;
Aeshna constricta;;2;16;2017;Jul;31;John Archies Pond;B;1;
Aeshna constricta;;1;17;2017;Jul;31;John Archies Pond;A;2;
Lestes;;1;17;2017;Jul;31;John Archies Pond;A;2;
Lestes;;1;17;2017;Jun;28;John Archies Pond;B;1;
Aeshna constricta;;5;17;2017;Jul;31;John Archies Pond;B;1;
Lestes;;2;17;2017;Jul;31;John Archies Pond;B;1;
Lestes;;1;18;2017;Jul;31;John Archies Pond;A;2;
Lestes;;2;19;2017;Jun;28;John Archies Pond;B;1;
Lestes;;1;20;2017;Jul;31;John Archies Pond;B;1;
?;?;2;2;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
?;?;1;3;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
Sympethrum sp. ;Meadowhawk;1;3;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
Ladona julia (Uhler);Chalk-fronted Corporal;1;4;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
?;?;3;5;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
?;?;3;6;2018;Jun;27;Bell's Pond;A;1;2 Enallagma hageni (Walsh)- Hagen's blue and 1 Lestes unguiculatus Hagen-Lyre-tipped Spreadwing
?;?;1;7;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
?;?;1;7;2018;Jun;27;Bell's Pond;B;2;Enallagma hageni (Walsh)- Hagen's blue
Zygoptera;Damselfly;2;7;2018;Jun;27;Bell's Pond;B;2;No Specimen?
Ladona julia (Uhler);Chalk-fronted Corporal;1;8;2018;Jun;27;Bell's Pond;A;1;Enallagma hageni (Walsh)- Hagen's blue
?;?;3;8;2018;Jun;27;Bell's Pond;B;2;Trichoptera pupa
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;9;2018;Jun;27;Bell's Pond;A;1;Trichoptera pupa
Ladona julia (Uhler);Chalk-fronted Corporal;1;9;2018;Jun;27;Bell's Pond;A;1;Head and abdomen are damaged. 
?;?;1;11;2018;Jun;27;Bell's Pond;A;2;
Zygoptera;Damselfly;1;11;2018;Jun;27;Bell's Pond;B;1;2 Trichoptera pupa and 1 Dytiscidae larva (Dysticus sp.)
?;?;3;12;2018;Jun;27;Bell's Pond;B;1;Trichoptera pupa
Sympethrum sp. ;Meadowhawk;1;13;2018;Jun;27;Bell's Pond;A;2;Trichoptera pupa
?;?;1;14;2018;Jun;27;Bell's Pond;A;2;Trichoptera pupa
?;?;2;14;2018;Jun;27;Bell's Pond;B;1;Enallagma hageni (Walsh)- Hagen's bluet
?;?;2;15;2018;Jun;27;Bell's Pond;A;2;
?;?;1;15;2018;Jun;27;Bell's Pond;B;1;Trichoptera pupa
?;?;1;16;2018;Jun;27;Bell's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;16;2018;Jun;27;Bell's Pond;A;2;
?;?;1;16;2018;Jun;27;Bell's Pond;B;1;Trichoptera pupa
?;?;2;18;2018;Jun;27;Bell's Pond;B;1;Enallagma hageni (Walsh)- Hagen's bluet
Aeshna interrupta Walker;Variable Darner;2;2;2018;Jul;31;Bell's Pond;A;1;Trichoptera pupa
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;2;2018;Jul;31;Bell's Pond;A;1;Head and abdomen are damaged. 
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;2;2018;Jul;31;Bell's Pond;A;1;Trichoptera pupa
Zygoptera;Damselfly;2;2;2018;Jul;31;Bell's Pond;A;1;Trichoptera pupa
Zygoptera;Damselfly;3;2;2018;Jul;31;Bell's Pond;B;2;Trichoptera pupa
Zygoptera;Damselfly;1;3;2018;Jul;31;Bell's Pond;A;1;Trichoptera pupa
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;3;2018;Jul;31;Bell's Pond;A;1;1 Dytiscidae larva (Dysticus sp.)
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;15;4;2018;Jul;31;Bell's Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;5;4;2018;Jul;31;Bell's Pond;B;2;Trichoptera pupa
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;5;2018;Jul;31;Bell's Pond;A;1;Trichoptera pupa
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;5;2018;Jul;31;Bell's Pond;B;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;7;6;2018;Jul;31;Bell's Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;14;6;2018;Jul;31;Bell's Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;6;2018;Jul;31;Bell's Pond;B;2;Lestes dryas Kirby-Emerald Spreadwing
Aeshna interrupta Walker;Variable Darner;1;7;2018;Jul;31;Bell's Pond;A;1;Lestes unguiculatus Hagen-Lyre-tipped Spreadwing
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;8;2018;Jul;31;Bell's Pond;A;1;Lestes unguiculatus Hagen-Lyre-tipped Spreadwing
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;8;2018;Jul;31;Bell's Pond;A;1;
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;1;8;2018;Jul;31;Bell's Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;9;2018;Jul;31;Bell's Pond;A;1;
Zygoptera;Damselfly;1;9;2018;Jul;31;Bell's Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;9;2018;Jul;31;Bell's Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;10;2018;Jul;31;Bell's Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;10;2018;Jul;31;Bell's Pond;A;1;
Aeshna sp. ;Darner;1;12;2018;Jul;31;Bell's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;13;2018;Jul;31;Bell's Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;13;2018;Jul;31;Bell's Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;13;2018;Jul;31;Bell's Pond;B;1;
Aeshna interrupta Walker;Variable Darner;1;14;2018;Jul;31;Bell's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;14;2018;Jul;31;Bell's Pond;B;2;
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;1;14;2018;Jul;31;Bell's Pond;B;2;Lestes unguiculatus Hagen-Lyre-tipped Spreadwing
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;15;2018;Jul;31;Bell's Pond;A;2;
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;1;15;2018;Jul;31;Bell's Pond;A;2;
Ladona julia (Uhler);Chalk-fronted Corporal;1;15;2018;Jul;31;Bell's Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;15;2018;Jul;31;Bell's Pond;A;2;Specimen is damaged
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;15;2018;Jul;31;Bell's Pond;B;1;
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;2;15;2018;Jul;31;Bell's Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;4;16;2018;Jul;31;Bell's Pond;B;1;
Zygoptera;Damselfly;2;16;2018;Jul;31;Bell's Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;16;2018;Jul;31;Bell's Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;17;2018;Jul;31;Bell's Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;18;2018;Jul;31;Bell's Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;18;2018;Jul;31;Bell's Pond;B;1;
Aeshna interrupta Walker;Variable Darner;2;20;2018;Jul;31;Bell's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;7;20;2018;Jul;31;Bell's Pond;B;1;
Aeshna constricta Say;Lance-tipped Darner;1;20;2018;Jul;31;Bell's Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;9;2018;Jun;28;Bog Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;9;2018;Jun;28;Bog Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;11;2018;Jun;28;Bog Pond;A;1;1 Lestes unguiculatus Hagen-Lyre-tipped Spreadwing: 1 Lestes sp. 
Sympetrum obtrusum (Hagen);Band-winged Meadowhawk;1;11;2018;Jun;28;Bog Pond;B;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;12;2018;Jun;28;Bog Pond;A;1;
?;?;1;14;2018;Jun;28;Bog Pond;A;1;
?;?;?;14;2018;Jun;28;Bog Pond;B;1;
Zygoptera;Damselfly;1;4;2018;Jul;31;Bog Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;4;2;2018;Aug;1;Bog Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;3;2018;Aug;1;Bog Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;7;4;2018;Aug;1;Bog Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;5;4;2018;Aug;1;Bog Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;3;4;2018;Aug;1;Bog Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;5;5;2018;Aug;1;Bog Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;5;2018;Aug;1;Bog Pond;A;1;n is 1 and not 2
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;5;2018;Aug;1;Bog Pond;B;1;1 Dytiscidae larva (Dysticus sp.)
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;5;2018;Aug;1;Bog Pond;B;1;No Specimen?
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;5;2018;Aug;1;Bog Pond;B;3;Enallagma civile (Hagen)-Familiar Bluet
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;2;6;2018;Aug;1;Bog Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;6;2018;Aug;1;Bog Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;7;2018;Aug;1;Bog Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;9;2018;Aug;1;Bog Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;10;2018;Aug;1;Bog Pond;A;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;10;2018;Aug;1;Bog Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;4;11;2018;Aug;1;Bog Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;5;11;2018;Aug;1;Bog Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;5;11;2018;Aug;1;Bog Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;7;11;2018;Aug;1;Bog Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;12;2018;Aug;1;Bog Pond;B;1;n was 2 and not 3 for this plot
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;12;2018;Aug;1;Bog Pond;B;1;n was 1 and not 4 for this plot
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;7;13;2018;Aug;1;Bog Pond;A;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;9;13;2018;Aug;1;Bog Pond;B ;2;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;14;2018;Aug;1;Bog Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;3;15;2018;Aug;1;Bog Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;15;2018;Aug;1;Bog Pond;B;1;n was 9 and not 7 for this plot
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;15;2018;Aug;1;Bog Pond;B;1;n was 9 and not 7 for this plot
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;1;16;2018;Aug;1;Bog Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;6;17;2018;Aug;1;Bog Pond;B;1;
Sympetrum costiferum (Hagen);Saffron-winged Meadowhawk;4;18;2018;Aug;1;Bog Pond;B;1;n was 4 and not 1 for this plot
Sympetrum semicinctum (Say);Band-winged Meadowhawk;13;18;2018;Aug;1;Bog Pond;B;1;n was 4 and not 1 for this plot
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;19;2018;Aug;1;Bog Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;19;2018;Aug;1;Bog Pond;B;1;No n was indicated for this plot
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;1;19;2018;Aug;1;Bog Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;4;20;2018;Aug;1;Bog Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;4;20;2018;Aug;1;Bog Pond;B ;1;
Zygoptera;Damselfly;1;1;2018;Jun;28;Bowley's Pond;B;2;
?;?;1;7;2018;Jun;28;Bowley's Pond;A;1;
Zygoptera;Damselfly;2;13;2018;Jun;28;Bowley's Pond;B;1;
Zygoptera;Damselfly;2;18;2018;Jun;28;Bowley's Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;1;2018;Aug;1;Bowley's Pond;A;1;
Zygoptera;Damselfly;1;2;2018;Aug;1;Bowley's Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;3;3;2018;Aug;1;Bowley's Pond;A;1;
Aeshna interrupta Walker;Variable Darner;1;3;2018;Aug;1;Bowley's Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;4;4;2018;Aug;1;Bowley's Pond;A;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;6;2018;Aug;1;Bowley's Pond;A;1;n was 4  and not 1 for this plot
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;6;2018;Aug;1;Bowley's Pond;B;2;Enallagma hageni (Walsh)- Hagen's bluet
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;7;2018;Aug;1;Bowley's Pond;A;1;Trichoptera pupa
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;7;2018;Aug;1;Bowley's Pond;B;2;Enallagma hageni (Walsh)- Hagen's bluet
Sympetrum obtrusum (Hagen);White-faced Meadowhawk;4;8;2018;Aug;1;Bowley's Pond;A;1;Enallagma hageni (Walsh)- Hagen's bluet
Sympetrum semicinctum (Say);Band-winged Meadowhawk;9;9;2018;Aug;1;Bowley's Pond;A;1;
Aeshna interrupta Walker;Variable Darner;2;9;2018;Aug;1;Bowley's Pond;B;2;Enallagma hageni (Walsh)- Hagen's bluet
Sympetrum semicinctum (Say);Band-winged Meadowhawk;6;11;2018;Aug;1;Bowley's Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;2;12;2018;Aug;1;Bowley's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;12;2018;Aug;1;Bowley's Pond;B;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;13;2018;Aug;1;Bowley's Pond;A;2;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;9;13;2018;Aug;1;Bowley's Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;1;14;2018;Aug;1;Bowley's Pond;A;1;
Zygoptera;Damselfly;1;15;2018;Aug;1;Bowley's Pond;B;1;
Sympetrum semicinctum (Say);Band-winged Meadowhawk;9;15;2018;Aug;1;Bowley's Pond;B;1;
